customer_id,invoice_date,amount,credit_score,industry,month,paid_ratio_3,late_ratio_3,avg_delay_3,delay_trend,days_since_last_payment,is_default
CUST-02206,2023-11-09,4937.93,681,Manufacturing,11,0.1,0.94,6.7,-12,120,0
CUST-03366,2023-08-06,2427.89,673,Retail,8,0.91,0.05,6.0,-15,81,1
CUST-04475,2024-03-15,3628.47,674,Tech,3,0.3,0.73,13.9,14,119,1
CUST-04722,2023-04-14,3147.66,688,Manufacturing,4,0.48,0.52,0.6,2,49,0
CUST-03007,2023-05-23,17975.75,778,Retail,5,0.97,0.03,4.7,-6,66,0
CUST-00275,2023-01-26,4635.0,703,Construction,1,0.84,0.21,2.7,-9,70,0
CUST-00311,2023-07-25,8949.39,767,Healthcare,7,0.2,0.81,4.7,10,86,0
CUST-04655,2023-06-01,5975.3,804,Energy,6,0.56,0.47,11.6,-5,100,0
CUST-03959,2023-07-19,2934.9,382,Energy,7,0.76,0.24,11.8,-15,0,0
CUST-03020,2023-09-25,7082.34,618,Services,9,0.73,0.24,11.0,13,113,0
CUST-00928,2023-08-04,13085.8,366,Tech,8,0.78,0.24,2.5,13,70,0
CUST-04754,2023-09-01,3083.41,713,Services,9,0.51,0.53,9.0,9,119,0
CUST-03945,2023-08-28,15479.78,752,Healthcare,8,0.26,0.77,19.1,-10,85,1
CUST-00656,2023-06-14,4106.08,497,Services,6,0.52,0.45,6.6,-11,66,1
CUST-01164,2023-03-11,5506.11,558,Healthcare,3,0.68,0.3,7.5,6,82,0
CUST-04313,2024-01-05,12388.78,597,Tech,1,0.65,0.35,5.1,-3,93,1
CUST-02290,2023-06-03,4765.94,579,Healthcare,6,0.16,0.85,8.2,1,8,0
CUST-03809,2023-01-01,8350.36,599,Retail,1,0.16,0.81,8.8,2,98,0
CUST-04235,2023-02-08,6299.64,428,Energy,2,0.97,0.0,8.3,-9,117,1
CUST-00641,2023-05-09,8986.64,797,Manufacturing,5,0.24,0.79,7.8,-10,34,0
CUST-04288,2023-12-29,1206.42,737,Healthcare,12,0.37,0.65,0.9,-9,12,0
CUST-04998,2023-10-12,1874.79,591,Energy,10,0.79,0.24,27.9,-4,25,0
CUST-00725,2023-12-09,13263.53,506,Energy,12,0.47,0.57,20.2,-10,44,1
CUST-02009,2023-06-09,18578.22,593,Healthcare,6,0.26,0.72,12.9,7,50,1
CUST-03871,2023-04-17,3911.24,328,Manufacturing,4,0.52,0.52,7.3,0,91,1
CUST-00640,2024-01-11,6666.01,478,Healthcare,1,0.61,0.41,15.8,7,24,0
CUST-04418,2023-11-10,10257.61,340,Energy,11,0.51,0.54,12.5,6,55,0
CUST-04749,2023-11-01,14109.08,769,Construction,11,0.93,0.05,18.1,-8,38,0
CUST-02560,2023-02-04,1600.16,491,Services,2,0.36,0.62,6.4,-1,2,1
CUST-00433,2023-01-31,3988.49,643,Energy,1,0.7,0.32,6.4,14,74,0
CUST-02815,2024-01-22,6210.13,577,Construction,1,0.2,0.84,25.4,7,93,0
CUST-04383,2023-07-30,14221.53,654,Energy,7,0.45,0.58,16.6,-7,52,0
CUST-00089,2023-03-13,59799.01,828,Manufacturing,3,0.77,0.25,14.2,-3,32,0
CUST-03841,2023-03-15,6752.01,385,Manufacturing,3,0.3,0.69,3.4,5,61,1
CUST-03720,2023-09-04,2629.16,616,Tech,9,0.63,0.39,4.7,-4,97,0
CUST-04200,2024-02-26,11179.25,636,Construction,2,0.24,0.79,1.8,12,104,0
CUST-03844,2023-03-24,23313.7,444,Manufacturing,3,0.19,0.84,2.7,-2,66,1
CUST-04702,2024-01-27,8834.42,614,Energy,1,0.57,0.45,7.3,-8,68,1
CUST-02716,2024-02-18,3923.27,524,Construction,2,0.71,0.24,5.5,-1,94,1
CUST-03449,2023-05-05,17437.79,722,Tech,5,0.2,0.82,8.1,8,3,0
CUST-02892,2023-07-20,13778.11,353,Tech,7,0.93,0.07,10.3,8,71,0
CUST-02414,2024-02-07,3565.77,367,Tech,2,0.3,0.75,4.0,-12,58,0
CUST-02370,2023-03-23,10994.39,633,Tech,3,0.21,0.8,10.8,-7,16,0
CUST-01373,2023-11-27,17994.34,376,Healthcare,11,0.28,0.73,9.6,10,21,0
CUST-00290,2023-08-03,20858.4,838,Tech,8,0.25,0.8,4.9,4,37,0
CUST-04896,2023-07-20,7683.58,454,Tech,7,0.18,0.78,15.9,-10,87,0
CUST-02491,2023-10-30,6084.72,371,Tech,10,0.82,0.16,7.6,11,30,1
CUST-04618,2023-04-10,21629.62,800,Healthcare,4,0.55,0.47,2.4,-10,48,0
CUST-02134,2023-05-08,3077.5,746,Services,5,0.45,0.53,2.9,-14,51,0
CUST-00504,2024-03-03,11508.76,658,Retail,3,0.96,0.02,13.9,12,112,1
CUST-03877,2023-06-29,2708.04,576,Healthcare,6,0.43,0.61,9.2,7,109,1
CUST-04737,2023-02-06,19002.03,612,Retail,2,0.25,0.76,7.4,13,88,0
CUST-01386,2023-04-26,6591.68,404,Energy,4,0.35,0.61,7.6,-9,37,0
CUST-04693,2023-05-22,22356.37,394,Services,5,0.32,0.66,3.8,-15,118,1
CUST-00423,2023-03-13,12005.62,518,Construction,3,0.55,0.41,7.6,13,95,0
CUST-02391,2023-07-25,3045.51,427,Construction,7,0.36,0.65,3.8,5,48,0
CUST-00224,2023-03-05,25328.92,499,Tech,3,0.56,0.41,8.1,-7,89,0
CUST-02350,2024-01-07,28029.03,631,Construction,1,0.7,0.34,9.3,10,99,1
CUST-03972,2024-01-14,16413.0,846,Services,1,0.8,0.21,3.3,-11,26,0
CUST-00676,2023-10-27,4406.03,591,Healthcare,10,0.74,0.22,4.7,10,22,1
CUST-01039,2023-12-11,6343.52,365,Energy,12,0.29,0.69,11.9,7,83,1
CUST-04142,2023-03-19,9102.84,703,Healthcare,3,0.2,0.81,15.0,-7,109,1
CUST-00630,2023-04-16,4614.84,445,Services,4,0.59,0.39,14.8,12,26,1
CUST-02277,2023-08-16,31378.47,829,Tech,8,0.28,0.72,7.4,-3,116,1
CUST-02065,2023-03-14,9094.83,701,Healthcare,3,0.18,0.86,17.7,13,80,0
CUST-01086,2023-12-11,931.99,424,Energy,12,0.57,0.42,4.7,-15,13,0
CUST-02302,2023-05-22,10630.52,813,Healthcare,5,0.39,0.59,1.9,9,2,0
CUST-02255,2024-01-25,6133.21,631,Healthcare,1,0.78,0.25,5.7,4,103,0
CUST-02105,2023-06-17,7631.65,779,Healthcare,6,0.38,0.6,5.3,-1,26,0
CUST-00117,2023-01-06,6033.63,697,Energy,1,0.98,0.0,4.5,1,108,0
CUST-00914,2023-11-23,15454.22,329,Tech,11,0.78,0.19,13.6,-8,61,0
CUST-04947,2023-03-02,19845.85,355,Tech,3,0.15,0.89,8.5,-1,13,1
CUST-01431,2023-09-24,10162.32,431,Healthcare,9,0.56,0.48,17.8,3,91,1
CUST-04848,2023-06-09,6176.77,530,Construction,6,0.61,0.36,5.6,-5,43,0
CUST-01239,2023-09-26,7839.5,694,Manufacturing,9,0.73,0.28,6.9,-8,24,0
CUST-03659,2023-02-22,8231.14,451,Retail,2,0.55,0.41,11.8,-10,60,1
CUST-03030,2024-01-31,4264.4,801,Manufacturing,1,0.54,0.48,15.4,-10,103,0
CUST-01437,2023-11-18,12876.29,805,Tech,11,0.43,0.54,24.1,-8,74,0
CUST-02141,2023-11-03,11708.07,685,Energy,11,0.34,0.61,7.1,9,51,0
CUST-01935,2023-08-30,27787.82,832,Services,8,0.95,0.08,0.7,8,11,0
CUST-03973,2023-04-29,22120.94,747,Construction,4,0.39,0.59,0.5,12,96,0
CUST-01482,2023-12-05,4681.9,425,Tech,12,0.16,0.8,30.7,7,83,1
CUST-04321,2023-08-13,15618.93,788,Construction,8,0.25,0.78,6.7,3,117,1
CUST-00272,2023-06-02,3786.65,745,Healthcare,6,0.87,0.16,24.2,13,33,0
CUST-02809,2024-02-25,14139.76,769,Retail,2,0.63,0.39,9.0,4,22,0
CUST-00692,2023-03-05,5359.94,648,Manufacturing,3,0.8,0.24,19.0,-7,18,0
CUST-01189,2023-10-05,3573.85,807,Tech,10,0.83,0.17,15.0,11,119,0
CUST-04879,2024-01-16,10137.9,756,Energy,1,0.84,0.12,3.1,4,99,1
CUST-01263,2023-11-09,953.7,684,Healthcare,11,0.6,0.36,22.7,8,120,0
CUST-04063,2023-08-21,1996.64,747,Energy,8,0.26,0.72,3.8,-10,107,1
CUST-03383,2023-03-20,7030.45,414,Healthcare,3,0.23,0.73,16.0,15,0,1
CUST-03139,2023-02-06,8655.53,751,Manufacturing,2,0.62,0.38,13.5,-11,73,0
CUST-01950,2024-03-26,6030.26,418,Energy,3,0.43,0.52,17.4,0,64,0
CUST-03606,2024-01-22,2290.33,392,Energy,1,0.6,0.39,8.4,-9,4,1
CUST-01371,2024-01-04,4211.97,820,Tech,1,0.55,0.42,15.7,-15,56,0
CUST-01728,2023-06-24,11080.78,837,Retail,6,0.64,0.35,4.1,-6,21,1
CUST-04733,2024-03-24,12905.71,732,Energy,3,0.13,0.89,7.9,3,42,0
CUST-02827,2023-05-20,7998.6,444,Healthcare,5,0.13,0.86,15.2,-11,1,0
CUST-00446,2023-01-21,20444.46,367,Retail,1,0.75,0.23,18.2,4,72,1
CUST-02166,2023-07-15,11135.77,430,Services,7,0.27,0.78,4.1,3,107,1
CUST-00951,2024-03-05,4456.13,580,Retail,3,0.69,0.33,15.3,14,6,0
CUST-00431,2023-05-11,6474.32,812,Construction,5,0.59,0.41,14.6,3,111,1
CUST-01373,2023-02-27,2637.82,300,Manufacturing,2,0.98,0.03,13.4,-7,20,0
CUST-03802,2023-11-17,7431.54,731,Healthcare,11,0.85,0.16,6.8,5,70,0
CUST-03267,2023-08-27,19725.76,690,Energy,8,0.47,0.48,0.2,-13,58,0
CUST-03902,2023-08-07,14019.89,565,Manufacturing,8,0.65,0.31,14.4,11,8,0
CUST-02469,2023-10-27,24874.72,698,Construction,10,0.21,0.8,18.3,5,119,0
CUST-03902,2023-03-28,6359.42,555,Retail,3,0.45,0.54,20.3,12,39,0
CUST-04363,2024-03-24,23786.65,694,Energy,3,0.76,0.2,2.5,-7,72,0
CUST-01915,2023-12-30,6942.08,473,Tech,12,0.66,0.32,1.1,3,114,1
CUST-03112,2023-12-21,26298.52,344,Retail,12,0.54,0.42,6.0,0,48,0
CUST-03196,2024-03-19,7962.63,440,Manufacturing,3,0.26,0.78,12.1,14,11,0
CUST-03888,2024-02-11,14268.15,838,Healthcare,2,0.82,0.15,13.9,5,107,0
CUST-02152,2023-09-07,26372.84,349,Construction,9,0.35,0.61,6.3,-14,99,1
CUST-01190,2024-01-24,6941.39,360,Tech,1,0.84,0.17,7.3,-8,72,0
CUST-04346,2023-05-30,9649.98,542,Energy,5,0.65,0.35,7.9,-2,9,0
CUST-03562,2023-04-26,22722.04,568,Services,4,0.44,0.57,3.1,-10,112,0
CUST-00098,2023-09-25,7285.18,439,Construction,9,0.14,0.85,11.9,-4,73,0
CUST-02366,2023-02-22,2816.6,456,Energy,2,0.31,0.69,27.1,8,107,1
CUST-03677,2023-02-15,44999.45,575,Retail,2,0.9,0.13,11.0,-15,16,0
CUST-03130,2024-01-10,5564.64,330,Healthcare,1,0.84,0.13,16.3,2,101,1
CUST-02587,2023-11-05,9200.42,307,Services,11,0.62,0.37,5.7,7,3,0
CUST-04344,2023-11-03,20430.93,332,Construction,11,0.52,0.53,6.1,-9,63,1
CUST-00337,2024-03-18,4980.1,751,Tech,3,0.68,0.29,8.4,12,15,0
CUST-00798,2023-07-05,3618.1,748,Retail,7,0.52,0.46,6.3,11,48,0
CUST-04353,2023-05-04,9926.76,336,Healthcare,5,0.68,0.29,3.8,9,111,1
CUST-02899,2024-03-21,1930.51,333,Retail,3,0.38,0.57,11.4,-4,99,1
CUST-03538,2024-03-11,6436.08,754,Tech,3,0.85,0.13,4.1,-4,26,0
CUST-02234,2023-12-07,9857.92,743,Energy,12,0.73,0.22,5.0,-10,5,0
CUST-02745,2023-09-11,6529.19,536,Manufacturing,9,0.4,0.57,14.9,12,103,0
CUST-02215,2024-03-04,2357.22,511,Tech,3,0.85,0.14,14.2,7,8,0
CUST-02188,2023-12-26,29008.45,439,Manufacturing,12,0.54,0.41,6.5,4,57,1
CUST-00806,2023-08-10,8802.85,660,Healthcare,8,0.26,0.77,10.8,-14,31,0
CUST-02092,2023-08-04,25461.47,603,Retail,8,0.17,0.86,36.5,9,37,1
CUST-04786,2023-01-30,6581.19,595,Services,1,0.73,0.26,0.7,-5,29,0
CUST-03205,2023-11-23,4007.77,451,Energy,11,0.88,0.17,5.5,0,77,1
CUST-03778,2023-02-23,10050.17,522,Construction,2,0.83,0.19,14.6,-15,44,0
CUST-01981,2024-03-18,6818.33,495,Healthcare,3,0.69,0.33,4.9,-10,113,1
CUST-04823,2024-01-30,3158.31,598,Manufacturing,1,0.23,0.74,5.1,-6,28,0
CUST-01597,2023-05-24,26260.66,828,Tech,5,0.18,0.85,2.1,-7,91,1
CUST-04260,2024-03-07,4925.51,787,Services,3,0.41,0.63,6.8,10,21,0
CUST-02765,2024-01-06,1858.99,510,Energy,1,0.87,0.1,4.6,-6,30,1
CUST-01474,2024-01-11,23447.82,531,Healthcare,1,0.97,0.05,7.3,2,80,0
CUST-02567,2023-05-22,5413.02,666,Manufacturing,5,0.32,0.7,6.4,2,16,0
CUST-04487,2023-05-09,4982.77,780,Healthcare,5,0.79,0.19,8.4,12,112,0
CUST-00087,2023-11-24,1973.75,478,Construction,11,0.62,0.38,8.3,-7,53,1
CUST-00070,2023-09-18,32622.36,783,Manufacturing,9,0.13,0.83,14.7,-3,78,1
CUST-00557,2023-06-18,2888.28,794,Retail,6,0.59,0.38,8.6,10,46,0
CUST-00098,2023-08-03,8490.98,846,Construction,8,0.83,0.13,5.0,-6,31,0
CUST-03369,2023-12-08,16816.17,315,Healthcare,12,0.35,0.66,17.1,-7,27,1
CUST-00801,2024-03-04,11354.55,765,Construction,3,0.91,0.1,4.2,-12,10,0
CUST-04303,2023-05-09,7725.46,701,Energy,5,0.31,0.73,15.2,-1,38,1
CUST-00852,2023-07-02,2076.97,593,Manufacturing,7,0.17,0.83,4.3,8,16,0
CUST-03654,2023-02-12,4239.58,470,Retail,2,0.24,0.74,37.2,-8,75,1
CUST-02880,2023-01-07,9416.7,331,Construction,1,0.85,0.11,5.0,11,114,1
CUST-01798,2023-02-21,4316.76,562,Construction,2,0.48,0.56,17.6,-14,114,1
CUST-02321,2024-01-01,9534.65,514,Construction,1,0.82,0.18,2.4,-12,38,0
CUST-02064,2024-02-17,13980.16,488,Services,2,0.58,0.44,43.3,-10,115,0
CUST-01582,2023-09-06,17500.81,560,Retail,9,0.53,0.42,6.4,15,72,1
CUST-00279,2023-05-05,3038.31,481,Energy,5,0.83,0.17,3.7,4,24,0
CUST-00195,2023-10-27,46972.46,804,Tech,10,0.48,0.5,11.3,-9,25,0
CUST-00754,2023-09-11,14972.69,641,Healthcare,9,0.82,0.13,11.9,-3,67,0
CUST-00466,2023-04-24,8091.98,321,Healthcare,4,0.19,0.84,9.1,10,61,0
CUST-04868,2023-10-30,19372.88,373,Retail,10,0.67,0.33,5.5,12,18,0
CUST-01777,2023-08-11,53762.22,465,Construction,8,0.73,0.25,5.9,-11,12,0
CUST-04911,2023-12-07,2563.23,533,Retail,12,0.91,0.12,4.8,-12,28,1
CUST-00998,2023-05-17,6766.84,674,Manufacturing,5,0.3,0.69,10.8,6,53,0
CUST-00983,2023-02-23,1208.64,732,Healthcare,2,0.64,0.31,5.6,-10,110,0
CUST-00708,2024-02-04,9453.32,633,Construction,2,0.49,0.55,16.7,-11,72,1
CUST-04954,2024-02-28,10854.29,839,Retail,2,0.44,0.54,13.8,6,41,0
CUST-01065,2023-12-29,7853.15,334,Retail,12,0.2,0.83,12.9,15,61,0
CUST-03080,2023-09-07,4800.01,743,Services,9,0.22,0.81,4.5,15,103,1
CUST-04638,2023-10-15,1572.45,530,Energy,10,0.85,0.12,3.4,-11,70,1
CUST-01514,2023-11-07,10925.2,617,Healthcare,11,0.77,0.23,12.7,-9,70,1
CUST-00909,2024-03-04,25960.92,642,Construction,3,0.44,0.51,10.3,14,20,1
CUST-01510,2023-10-17,5050.21,729,Construction,10,0.85,0.14,11.8,-11,8,0
CUST-02076,2023-07-12,11522.4,765,Manufacturing,7,0.17,0.85,6.4,-12,113,0
CUST-02414,2023-11-07,2311.11,378,Construction,11,0.66,0.31,5.3,11,44,0
CUST-03826,2023-09-23,11681.6,748,Retail,9,0.88,0.08,13.4,-7,26,0
CUST-00621,2024-03-21,5915.28,581,Services,3,0.85,0.15,4.7,-11,47,0
CUST-03715,2023-12-08,4403.11,356,Healthcare,12,0.44,0.56,14.8,6,84,0
CUST-02265,2023-07-15,4410.35,490,Retail,7,0.77,0.25,11.1,-14,68,1
CUST-03498,2023-01-22,5914.2,762,Services,1,0.48,0.55,5.1,1,4,0
CUST-02650,2023-11-05,11003.26,341,Healthcare,11,0.86,0.16,11.1,3,71,1
CUST-02109,2023-02-25,2836.34,785,Manufacturing,2,0.58,0.45,12.9,-9,14,0
CUST-01327,2023-10-30,5897.64,472,Services,10,0.79,0.18,16.8,1,76,1
CUST-00607,2024-03-05,7838.66,549,Tech,3,0.17,0.84,5.0,1,96,0
CUST-02272,2024-02-11,3363.61,809,Services,2,0.63,0.36,6.3,0,43,0
CUST-00512,2023-11-26,34109.53,801,Construction,11,0.6,0.45,18.9,-8,46,0
CUST-03136,2023-02-20,4093.7,492,Manufacturing,2,0.65,0.34,11.1,3,31,0
CUST-03184,2023-10-22,4743.12,464,Services,10,0.73,0.32,5.2,2,35,0
CUST-02726,2023-02-18,3704.69,389,Manufacturing,2,0.93,0.1,15.6,8,48,0
CUST-00493,2023-03-02,34159.09,357,Construction,3,0.81,0.21,19.3,-3,52,0
CUST-02116,2024-01-27,12610.99,562,Energy,1,0.3,0.7,9.4,12,22,1
CUST-02169,2023-05-03,3830.41,542,Tech,5,0.84,0.15,15.7,10,33,0
CUST-01458,2023-07-04,19633.36,518,Retail,7,0.21,0.79,7.2,-2,17,0
CUST-03610,2023-10-25,9514.37,308,Manufacturing,10,0.66,0.32,10.4,2,11,0
CUST-00569,2023-12-11,9954.73,729,Energy,12,0.89,0.15,11.1,-3,86,0
CUST-04029,2023-12-30,6151.3,312,Retail,12,0.19,0.84,4.3,15,1,1
CUST-01644,2023-11-06,4449.14,524,Energy,11,0.86,0.17,5.4,-6,107,1
CUST-05000,2023-08-04,10617.01,366,Tech,8,0.82,0.17,11.2,-2,26,0
CUST-03217,2024-02-22,5239.23,802,Retail,2,0.55,0.41,25.5,7,49,0
CUST-01462,2023-07-21,34662.18,483,Construction,7,0.38,0.64,5.0,7,30,1
CUST-04031,2024-01-03,2935.31,507,Tech,1,0.46,0.53,7.8,-6,47,1
CUST-00889,2024-01-17,27692.74,827,Manufacturing,1,0.97,0.07,14.5,-10,85,0
CUST-01179,2023-01-21,7412.66,599,Tech,1,0.28,0.75,11.7,1,68,1
CUST-04429,2023-06-27,10293.51,540,Healthcare,6,0.62,0.34,5.4,1,16,0
CUST-03533,2023-11-28,15780.44,754,Retail,11,0.17,0.84,26.1,11,42,0
CUST-01790,2024-02-08,4894.17,829,Retail,2,0.3,0.72,10.2,14,70,1
CUST-00871,2023-08-14,16177.86,543,Services,8,0.79,0.22,9.6,-5,17,0
CUST-03618,2024-03-12,928.87,537,Energy,3,0.37,0.63,9.7,3,65,0
CUST-02122,2023-08-24,4555.13,545,Healthcare,8,0.99,0.0,7.2,12,30,0
CUST-00847,2023-10-21,3868.99,644,Manufacturing,10,0.55,0.42,26.2,-3,62,1
CUST-00286,2024-03-18,2972.61,783,Retail,3,0.56,0.47,1.9,-4,27,0
CUST-00598,2023-09-25,6822.87,609,Tech,9,0.13,0.82,7.2,-4,66,1
CUST-00577,2023-01-20,11032.49,583,Healthcare,1,0.96,0.07,3.7,11,8,0
CUST-04681,2023-07-24,14216.07,337,Healthcare,7,0.26,0.74,7.0,13,96,1
CUST-02053,2024-02-21,9825.16,331,Retail,2,0.58,0.46,19.7,-12,27,1
CUST-03653,2024-02-17,4757.35,542,Tech,2,0.46,0.59,28.4,9,91,0
CUST-00154,2023-11-18,10885.79,591,Construction,11,0.47,0.55,4.6,0,119,0
CUST-04078,2024-01-17,8950.18,591,Retail,1,0.68,0.31,9.8,12,17,1
CUST-01220,2024-02-03,17134.43,681,Tech,2,0.7,0.3,10.3,7,14,0
CUST-00008,2023-08-10,15086.41,437,Services,8,0.24,0.73,5.2,-15,74,1
CUST-00310,2023-12-09,8303.07,499,Tech,12,0.55,0.41,10.3,4,88,0
CUST-03199,2023-01-14,3952.87,634,Energy,1,0.81,0.2,24.4,6,4,0
CUST-02183,2023-04-21,4806.09,746,Healthcare,4,0.5,0.53,2.9,-2,40,0
CUST-01242,2023-10-18,5219.56,647,Manufacturing,10,0.25,0.73,10.7,-3,109,1
CUST-02702,2023-04-03,6296.74,577,Services,4,0.38,0.61,12.5,6,90,1
CUST-03206,2023-01-13,10041.08,831,Manufacturing,1,0.29,0.72,21.4,-9,75,0
CUST-04708,2023-11-19,14359.1,698,Manufacturing,11,0.21,0.83,5.2,9,73,0
CUST-00031,2023-06-18,7778.39,690,Services,6,0.44,0.52,3.2,-10,72,1
CUST-04223,2023-02-20,8208.29,309,Services,2,0.59,0.38,5.1,-15,116,0
CUST-04020,2023-05-30,9087.41,848,Healthcare,5,0.17,0.87,7.5,3,65,0
CUST-03917,2023-07-31,5362.98,358,Manufacturing,7,0.64,0.31,11.8,-15,72,0
CUST-03573,2024-02-15,3864.88,387,Manufacturing,2,0.99,0.03,18.9,6,110,1
CUST-03309,2023-01-15,1989.52,758,Retail,1,0.97,0.04,12.6,15,119,0
CUST-00575,2024-01-09,4646.55,403,Services,1,0.85,0.14,4.4,7,50,0
CUST-04425,2023-08-22,11831.45,403,Services,8,0.34,0.66,8.4,15,15,0
CUST-01851,2024-03-10,4617.79,553,Manufacturing,3,0.12,0.92,8.9,-1,64,0
CUST-00028,2023-05-10,6699.27,634,Tech,5,0.85,0.12,10.5,-4,84,1
CUST-03150,2023-07-03,11768.07,762,Retail,7,0.15,0.82,8.1,-1,113,1
CUST-03950,2024-02-24,12290.13,848,Tech,2,0.29,0.71,11.8,15,56,0
CUST-00993,2023-12-16,3416.51,600,Manufacturing,12,0.59,0.4,6.1,12,36,0
CUST-04647,2023-06-26,17991.37,640,Manufacturing,6,0.26,0.75,20.8,-13,38,1
CUST-04386,2023-06-30,19967.88,791,Manufacturing,6,0.85,0.19,15.0,-6,64,0
CUST-02941,2023-05-08,3281.71,383,Tech,5,0.8,0.24,11.9,9,48,1
CUST-02732,2023-05-22,4191.99,558,Retail,5,0.78,0.19,6.9,-15,46,0
CUST-02481,2023-08-17,21012.5,659,Energy,8,0.83,0.15,9.2,-15,39,0
CUST-03282,2024-02-06,7204.9,386,Services,2,0.3,0.67,5.5,7,13,1
CUST-00453,2023-01-25,1372.21,727,Energy,1,0.76,0.28,16.4,12,39,0
CUST-00743,2023-06-16,2644.55,666,Tech,6,0.42,0.57,21.2,5,47,1
CUST-02993,2023-08-23,6637.59,642,Tech,8,0.7,0.29,17.9,0,107,1
CUST-04380,2023-12-24,3195.71,646,Manufacturing,12,0.21,0.82,2.5,-11,31,1
CUST-02786,2023-11-22,5821.2,395,Healthcare,11,0.74,0.26,9.6,-11,87,1
CUST-00660,2023-05-15,8315.84,554,Manufacturing,5,0.97,0.0,2.1,-5,38,1
CUST-03766,2024-01-29,26102.95,435,Healthcare,1,0.14,0.85,17.6,-5,100,1
CUST-02376,2024-02-11,6422.98,547,Energy,2,0.18,0.83,7.9,-4,32,1
CUST-01664,2023-03-24,19111.27,798,Retail,3,0.21,0.81,1.2,5,29,0
CUST-01447,2023-04-18,25412.8,785,Manufacturing,4,0.49,0.52,8.2,2,119,1
CUST-04543,2023-10-13,25525.87,701,Construction,10,0.36,0.6,22.3,-2,25,0
CUST-00323,2024-01-30,10176.17,711,Healthcare,1,0.83,0.15,24.5,-15,42,0
CUST-03148,2024-03-18,1684.74,747,Services,3,0.53,0.49,6.9,5,54,0
CUST-01565,2023-10-08,11715.4,546,Services,10,0.54,0.5,11.8,10,43,0
CUST-02449,2023-11-28,18745.7,720,Services,11,0.75,0.2,7.7,9,77,1
CUST-03196,2023-06-14,7594.25,423,Services,6,0.43,0.52,20.0,-8,75,1
CUST-00875,2024-01-15,32717.56,559,Manufacturing,1,0.42,0.59,10.4,9,107,0
CUST-02944,2023-07-25,16120.82,468,Healthcare,7,0.78,0.22,5.7,-13,2,0
CUST-03986,2024-01-21,12767.0,410,Services,1,0.8,0.17,12.4,15,6,1
CUST-00696,2023-06-28,19324.03,589,Manufacturing,6,0.11,0.89,12.4,2,84,0
CUST-03588,2024-02-04,10579.74,312,Construction,2,0.23,0.82,8.5,5,57,1
CUST-01553,2024-02-22,1102.96,562,Tech,2,0.29,0.72,8.0,7,90,1
CUST-01147,2023-03-30,5435.4,322,Energy,3,0.42,0.57,20.3,13,9,1
CUST-00293,2024-03-08,21114.9,499,Healthcare,3,0.36,0.67,9.8,4,9,1
CUST-01582,2023-09-13,4246.83,541,Tech,9,0.7,0.27,2.8,15,99,0
CUST-00208,2024-03-14,6776.54,538,Healthcare,3,0.85,0.14,4.1,-14,80,0
CUST-04858,2023-02-15,3512.67,602,Healthcare,2,0.27,0.73,10.2,-7,41,0
CUST-01954,2023-06-20,33763.58,464,Services,6,0.61,0.39,8.2,6,33,0
CUST-04008,2023-06-30,31107.18,475,Healthcare,6,0.43,0.61,8.0,15,81,1
CUST-03185,2023-11-12,3995.42,328,Healthcare,11,0.56,0.42,3.1,15,25,0
CUST-00517,2023-10-03,9116.47,834,Construction,10,0.66,0.3,13.6,3,59,0
CUST-04429,2024-01-14,4701.35,593,Tech,1,0.9,0.14,11.0,-4,1,1
CUST-02521,2024-02-17,13252.69,776,Retail,2,0.27,0.7,9.1,-5,72,1
CUST-04094,2024-03-04,12182.39,682,Services,3,0.18,0.81,2.4,-15,117,0
CUST-04375,2023-04-27,15511.93,595,Retail,4,0.66,0.34,4.6,0,44,1
CUST-03681,2023-06-12,10567.46,633,Healthcare,6,0.45,0.6,2.9,15,4,1
CUST-00135,2024-02-29,84823.25,547,Energy,2,0.25,0.75,3.4,-15,25,1
CUST-00304,2023-06-06,3560.52,540,Manufacturing,6,0.21,0.78,3.8,14,115,0
CUST-02780,2023-02-21,2062.18,405,Construction,2,0.6,0.41,3.6,8,104,1
CUST-00460,2024-01-05,5916.66,422,Construction,1,0.37,0.68,4.6,11,78,1
CUST-02767,2023-02-16,2311.4,334,Tech,2,1.0,0.03,26.6,4,24,1
CUST-00351,2023-11-24,2455.36,715,Retail,11,0.47,0.5,9.6,-7,25,0
CUST-03322,2023-07-27,3637.12,626,Services,7,0.29,0.74,7.3,-11,91,0
CUST-00969,2023-06-10,3874.8,594,Healthcare,6,0.67,0.36,12.4,-11,86,0
CUST-01735,2023-11-15,3775.57,731,Healthcare,11,0.32,0.7,1.4,-8,84,0
CUST-04286,2023-09-12,12265.86,646,Energy,9,0.54,0.48,8.3,7,21,0
CUST-03755,2023-11-24,5404.83,336,Services,11,0.53,0.46,13.1,13,18,1
CUST-04396,2023-04-06,7019.09,811,Healthcare,4,0.51,0.5,24.8,8,113,0
CUST-01221,2024-01-23,16570.61,834,Construction,1,0.82,0.2,8.5,-2,9,0
CUST-04747,2023-07-15,4389.37,317,Tech,7,0.29,0.67,5.6,-12,41,0
CUST-01909,2023-04-14,6557.49,326,Tech,4,0.91,0.07,3.1,-4,99,1
CUST-00591,2023-05-16,10857.46,835,Retail,5,0.81,0.16,8.6,10,30,0
CUST-00303,2024-03-14,1714.28,328,Tech,3,0.4,0.63,5.6,-14,30,1
