customer_id,amount_normalized,customer_age_normalized,invoice_frequency,credit_score_normalized,industry_risk_factor,seasonal_factor,is_bad_payer,amount,credit_score,industry,customer_age_months,payment_count,invoice_month,hist_paid_ratio,hist_late_ratio,hist_avg_delay_normalized,hist_payment_count_normalized
CUST-006077,0.003474,0.456647,6.6,0.743636,0.18,1.1213,0,17870.42,709,Healthcare,85,173,11,0.84,0.1392,0.11725,0.705
CUST-006078,0.005377,0.213873,3.64,0.458182,0.18,1.1372,0,27384.25,552,Healthcare,43,85,11,0.5061,0.3381,0.235083,0.595
CUST-006079,0.000698,0.439306,1.56,0.774545,0.2,1.0151,0,3990.55,726,Pharmaceuticals,82,39,3,0.6512,0.1548,0.180583,0.855
CUST-006080,0.003865,0.722543,1.81,0.54,0.15,0.8422,1,19822.7,597,Education,131,77,8,0.5332,0.3277,0.108417,0.825
CUST-006081,0.010125,0.49711,0.5,0.649091,0.3,0.8762,0,51120.26,657,Real Estate,92,112,8,0.7144,0.2025,0.075,0.975
CUST-006082,0.001408,0.306358,1.18,0.616364,0.28,0.9792,0,7538.18,639,Energy,59,182,9,0.6524,0.2185,0.087333,0.55
CUST-006083,0.004677,0.861272,2.2,0.823636,0.28,0.8153,0,23884.67,753,Energy,155,18,8,0.8225,0.1719,0.116167,0.745
CUST-006084,0.002079,0.086705,5.05,0.398182,0.22,0.8918,1,10892.2,519,Finance,21,13,5,0.5449,0.3643,0.173167,0.96
CUST-006085,0.014711,0.156069,1.29,0.22,0.15,0.8426,1,74049.75,421,Education,33,14,5,0.2917,0.4122,0.162917,0.63
CUST-006086,0.027712,0.936416,3.47,0.596364,0.35,1.0577,0,139043.9,628,Manufacturing,168,41,3,0.6703,0.3039,0.234417,0.535
CUST-006087,0.012423,0.99422,5.26,0.72,0.28,1.133,0,62610.36,696,Energy,178,40,12,0.7311,0.2689,0.236667,0.02
CUST-006088,0.08369,0.260116,4.8,0.663636,0.55,0.8639,0,418908.08,665,Construction,51,89,6,0.6804,0.2052,0.135167,0.66
CUST-006089,0.0,0.410405,3.57,0.86,0.28,1.0698,0,500.0,773,Energy,77,101,10,0.8523,0.087,0.046083,0.555
CUST-006090,0.001817,0.485549,3.47,0.714545,0.28,1.0242,0,9583.51,693,Energy,90,199,3,0.6724,0.2189,0.24025,0.89
CUST-006091,0.000362,0.144509,5.11,0.532727,0.45,0.8925,1,2311.71,593,Retail,31,48,2,0.6473,0.2895,0.080583,0.94
CUST-006092,0.097971,0.485549,1.63,0.212727,0.52,0.8238,1,490307.15,417,Tourism,90,10,7,0.3957,0.4663,0.339333,0.185
CUST-006093,0.000253,0.878613,2.39,0.592727,0.5,1.0663,1,1766.98,626,Agriculture,158,121,10,0.5203,0.2439,0.068083,0.645
CUST-006094,0.074975,0.369942,13.55,0.821818,0.15,0.9797,0,375337.26,752,Education,70,54,3,0.8649,0.1125,0.028333,0.045
CUST-006095,0.002234,0.768786,4.42,0.563636,0.5,0.9988,1,11668.44,610,Agriculture,139,163,4,0.5432,0.2545,0.169833,0.12
CUST-006096,0.000934,0.867052,2.93,0.64,0.18,1.1203,0,5168.44,652,Healthcare,156,152,11,0.6599,0.2081,0.146667,0.86
CUST-006097,0.007851,0.65896,3.45,0.712727,0.55,1.0115,0,39750.2,692,Construction,120,49,10,0.6832,0.2202,0.049583,0.195
CUST-006098,0.217812,0.364162,0.5,0.450909,0.3,0.8089,0,1089449.06,548,Real Estate,69,170,8,0.598,0.2971,0.0475,0.485
CUST-006099,0.000646,0.49711,3.59,0.749091,0.22,0.9382,0,3730.53,712,Finance,92,84,1,0.7463,0.1535,0.041167,0.15
CUST-006100,0.007191,0.982659,7.24,0.932727,0.2,0.8829,0,36453.07,813,Pharmaceuticals,176,50,9,0.8421,0.1203,0.081167,0.77
CUST-006101,0.008899,0.612717,2.97,0.603636,0.55,0.8683,0,44991.26,632,Construction,112,149,6,0.5663,0.2596,0.013,0.87
CUST-006102,0.000491,0.867052,0.78,0.430909,0.15,0.9387,1,2956.81,537,Education,156,156,2,0.5916,0.381,0.110333,0.3
CUST-006103,0.001104,0.549133,2.38,0.623636,0.2,0.9672,1,6019.35,643,Technology,101,183,3,0.5316,0.2688,0.211083,0.305
CUST-006104,0.001362,0.907514,1.3,0.230909,0.48,0.9093,1,7307.4,427,Food & Beverage,163,155,5,0.4531,0.4054,0.358667,0.485
CUST-006105,0.005326,0.439306,1.78,0.696364,0.55,1.1344,0,27128.23,683,Construction,82,97,11,0.7257,0.2743,0.140583,0.225
CUST-006106,0.000146,0.83815,1.02,0.718182,0.15,1.1248,0,1228.04,695,Education,151,68,12,0.7464,0.1484,0.002083,0.31
CUST-006107,0.0046,0.49711,1.63,0.94,0.4,0.8286,1,23496.82,817,Logistics,92,99,6,0.9113,0.0589,0.0005,0.975
CUST-006108,0.000332,0.855491,6.9,0.6,0.3,0.8324,0,2157.92,630,Real Estate,154,84,9,0.5954,0.2458,0.152167,0.58
CUST-006109,0.002825,0.323699,5.67,0.709091,0.4,0.9231,0,14621.75,690,Logistics,62,134,2,0.6865,0.1551,0.218333,0.41
CUST-006110,0.000338,0.589595,2.7,0.478182,0.25,0.9261,1,2188.61,563,Telecom,108,186,5,0.5114,0.2949,0.182583,0.575
CUST-006111,0.061652,0.867052,6.1,0.570909,0.22,0.79,0,308727.21,614,Finance,156,134,7,0.6526,0.2378,0.1295,0.52
CUST-006112,0.007384,0.520231,14.85,0.358182,0.22,1.0518,1,37414.84,497,Finance,96,60,11,0.3884,0.4131,0.15225,0.73
CUST-006113,0.000789,0.254335,2.08,0.6,0.55,1.1397,0,4445.61,630,Construction,50,81,12,0.6999,0.2245,0.192583,0.075
CUST-006114,0.128073,0.988439,15.65,0.58,0.52,1.0423,1,640800.34,619,Tourism,177,147,11,0.5879,0.3161,0.052917,0.08
CUST-006115,0.000106,0.50289,1.13,0.689091,0.25,0.7947,1,1030.51,679,Telecom,93,113,7,0.7577,0.1579,0.127417,0.35
CUST-006116,0.004068,0.65896,12.36,0.521818,0.5,1.0076,0,20836.2,587,Agriculture,120,189,4,0.6568,0.2679,0.322333,0.995
CUST-006117,0.010372,0.265896,7.99,0.650909,0.55,1.0059,0,52352.83,658,Construction,52,17,3,0.7597,0.1818,0.105167,0.01
CUST-006118,0.002286,0.965318,0.89,0.574545,0.25,0.857,0,11929.44,616,Telecom,173,177,8,0.5743,0.2278,0.141083,0.565
CUST-006119,0.003171,0.976879,1.72,0.574545,0.52,0.9392,0,16352.75,616,Tourism,175,131,2,0.5951,0.2486,0.159167,0.48
CUST-006120,0.000987,0.774566,4.92,0.650909,0.45,0.9042,0,5433.48,658,Retail,140,110,5,0.7192,0.2459,0.173333,0.585
CUST-006121,0.000676,0.283237,0.85,0.643636,0.2,1.1686,0,3877.21,654,Technology,55,34,12,0.7144,0.2282,0.215083,0.515
CUST-006122,0.024767,0.479769,3.57,0.774545,0.5,0.9681,0,124324.86,726,Agriculture,89,62,10,0.8203,0.1797,0.021583,0.75
CUST-006123,0.005183,0.520231,3.06,0.612727,0.15,0.9284,0,26414.32,637,Education,96,188,5,0.633,0.2438,0.177833,0.395
CUST-006124,0.00807,0.768786,1.38,0.572727,0.22,0.9823,1,40845.48,615,Finance,139,196,1,0.5678,0.34,0.110083,0.37
CUST-006125,0.016119,0.520231,1.43,0.601818,0.22,0.8157,0,81087.53,631,Finance,96,87,7,0.6071,0.3179,0.22425,0.125
CUST-006126,0.001157,0.786127,2.91,0.505455,0.28,0.9392,1,6282.74,578,Energy,142,123,4,0.6401,0.3599,0.079167,0.485
CUST-006127,0.000979,0.624277,1.43,0.570909,0.22,1.0877,0,5395.22,614,Finance,114,123,10,0.5932,0.2334,0.0605,0.06
CUST-006128,0.000903,0.323699,0.8,1.0,0.22,1.1841,0,5014.8,850,Finance,62,127,12,0.931,0.069,0.0345,0.325
CUST-006129,0.004728,0.17341,5.94,0.469091,0.18,0.8985,0,24139.36,558,Healthcare,36,82,2,0.5804,0.3028,0.030667,0.98
CUST-006130,0.212582,0.115607,3.49,0.585455,0.52,0.8647,1,1063304.3,622,Tourism,26,162,8,0.5839,0.2214,0.001333,0.865
CUST-006131,0.004658,0.514451,2.3,0.565455,0.52,0.9655,0,23787.58,611,Tourism,95,157,4,0.4785,0.2494,0.147333,0.14
CUST-006132,0.0,0.225434,0.8,0.590909,0.18,0.9017,1,500.0,625,Healthcare,45,60,1,0.6982,0.3018,0.124667,0.335
CUST-006133,0.00755,0.641618,3.61,0.574545,0.18,0.8296,1,38247.2,616,Healthcare,117,172,8,0.6887,0.2262,0.058,0.39
CUST-006134,0.009102,0.254335,3.96,0.685455,0.3,1.0785,1,46007.34,677,Real Estate,50,143,11,0.6167,0.2399,0.030667,0.485
CUST-006135,0.031545,0.439306,2.61,0.323636,0.48,0.8149,1,158207.09,478,Food & Beverage,82,45,7,0.5203,0.4378,0.17075,0.06
CUST-006136,0.057498,0.49711,1.87,0.823636,0.35,0.8909,0,287959.99,753,Manufacturing,92,75,3,0.8319,0.1291,0.072333,0.715
CUST-006137,1.0,0.849711,8.08,0.750909,0.28,1.0478,0,5000000.0,713,Energy,153,103,3,0.6188,0.1606,0.073333,0.56
CUST-006138,0.003791,0.578035,4.88,0.409091,0.25,0.8335,1,19454.12,525,Telecom,106,9,7,0.5169,0.3872,0.172833,0.335
CUST-006139,0.007002,0.67052,1.76,0.223636,0.2,0.9477,0,35507.46,423,Pharmaceuticals,122,35,2,0.421,0.4522,0.377833,0.68
CUST-006140,0.008528,0.526012,3.6,0.458182,0.5,0.9197,0,43137.63,552,Agriculture,97,10,5,0.5874,0.3134,0.122417,0.785
CUST-006141,0.002107,0.83237,1.06,0.590909,0.18,0.8347,1,11034.07,625,Healthcare,150,104,7,0.6672,0.2273,0.2345,0.565
CUST-006142,0.002653,0.156069,0.5,1.0,0.45,0.8563,0,13764.65,850,Retail,33,166,6,0.8184,0.0808,0.040417,0.55
CUST-006143,0.000941,0.971098,8.13,0.734545,0.25,1.0205,1,5205.87,704,Telecom,174,127,10,0.7713,0.2287,0.172167,0.235
CUST-006144,0.001861,0.138728,6.83,0.307273,0.2,0.7757,0,9801.99,469,Technology,30,157,7,0.3972,0.3748,0.14275,0.5
CUST-006145,0.003326,0.32948,4.08,0.510909,0.48,0.8896,1,17130.75,581,Food & Beverage,63,174,2,0.5203,0.4052,0.151083,0.645
CUST-006146,0.011571,0.231214,6.67,0.625455,0.22,0.8375,0,58347.67,644,Finance,46,198,7,0.6536,0.2675,0.096833,0.555
CUST-006147,0.010119,0.768786,6.07,0.681818,0.28,0.9365,1,51090.24,675,Energy,139,116,2,0.75,0.2067,0.20925,0.16
CUST-006148,0.000366,0.427746,7.87,0.396364,0.35,0.7806,1,2329.16,518,Manufacturing,80,45,7,0.4944,0.393,0.126,0.585
CUST-006149,0.000199,0.213873,8.9,0.610909,0.35,0.8415,1,1494.28,636,Manufacturing,43,77,8,0.6714,0.2261,0.075833,0.575
CUST-006150,0.001569,0.768786,6.83,0.505455,0.3,1.0505,1,8342.62,578,Real Estate,139,118,10,0.7018,0.2956,0.160917,0.01
CUST-006151,0.102942,0.99422,7.64,0.434545,0.45,0.7917,0,515157.55,539,Retail,178,53,8,0.5149,0.3471,0.154833,0.905
CUST-006152,0.009678,0.427746,2.79,0.681818,0.2,0.8846,0,48886.81,675,Pharmaceuticals,80,84,5,0.7159,0.2211,0.091167,0.69
CUST-006153,0.00582,0.815029,4.92,0.776364,0.2,0.7931,0,29596.84,727,Pharmaceuticals,147,2,7,0.6019,0.2077,0.09725,0.295
CUST-006154,0.019106,0.375723,1.62,0.789091,0.35,1.128,0,96021.18,734,Manufacturing,71,132,11,0.8498,0.1502,0.038,0.615
CUST-006155,0.000276,0.965318,7.9,0.74,0.4,0.8048,0,1878.68,707,Logistics,173,199,8,0.6832,0.1494,0.004333,0.22
CUST-006156,0.018814,0.011561,7.82,0.545455,0.15,0.9737,0,94563.03,600,Education,8,19,4,0.5625,0.238,0.099667,0.525
CUST-006157,0.00126,0.67052,0.5,0.765455,0.22,0.9093,0,6800.66,721,Finance,122,99,2,0.7051,0.2303,0.1135,0.175
CUST-006158,7.7e-05,0.566474,1.7,0.690909,0.4,0.7509,1,882.94,680,Logistics,104,139,7,0.7066,0.2316,0.105333,0.79
CUST-006159,0.002938,0.872832,0.75,0.66,0.35,1.0102,0,15190.0,663,Manufacturing,157,83,1,0.7102,0.2218,0.124417,0.765
CUST-006160,0.036585,0.104046,0.58,0.523636,0.35,1.1858,0,183408.82,588,Manufacturing,24,160,12,0.6807,0.2709,0.234583,0.45
CUST-006161,0.006354,0.83815,2.14,0.545455,0.28,0.8577,0,32267.37,600,Energy,151,142,2,0.6925,0.2873,0.136583,0.07
CUST-006162,0.003376,0.66474,3.93,0.649091,0.35,1.062,1,17379.12,657,Manufacturing,121,177,10,0.6584,0.2468,0.140667,0.995
CUST-006163,0.00086,0.716763,1.68,1.0,0.2,0.8443,0,4801.0,850,Pharmaceuticals,130,69,7,0.9036,0.0543,0.027167,0.1
CUST-006164,0.003096,0.50289,1.48,0.690909,0.3,1.1623,0,15980.66,680,Real Estate,93,153,12,0.6681,0.1798,0.179,0.6
CUST-006165,0.329405,0.196532,0.5,0.523636,0.4,1.1376,1,1647358.67,588,Logistics,40,142,12,0.5252,0.2592,0.072333,0.24
CUST-006166,0.020696,0.0,1.93,0.483636,0.5,1.0463,0,103970.41,566,Agriculture,6,167,10,0.5915,0.3207,0.19775,0.42
CUST-006167,0.004563,0.878613,2.55,0.545455,0.18,0.9425,0,23312.82,600,Healthcare,158,140,1,0.6579,0.2735,0.015417,0.58
CUST-006168,0.00056,0.99422,2.03,1.0,0.18,0.7958,0,3299.23,850,Healthcare,178,124,7,0.8895,0.0574,0.028667,0.03
CUST-006169,0.0,0.722543,4.56,0.563636,0.28,0.9537,0,500.0,610,Energy,131,177,5,0.6563,0.2655,0.130083,0.815
CUST-006170,0.000271,0.508671,1.36,0.8,0.18,1.1142,0,1854.12,740,Healthcare,94,84,11,0.6959,0.1544,0.001417,0.735
CUST-006171,0.002128,0.82659,5.04,0.567273,0.2,0.9741,0,11141.37,612,Technology,149,118,3,0.57,0.277,0.2015,0.15
CUST-006172,0.000515,0.843931,8.57,0.683636,0.5,1.0918,0,3073.93,676,Agriculture,152,117,11,0.6561,0.2039,0.184667,0.06
CUST-006173,0.000119,0.867052,3.58,0.78,0.5,0.8881,1,1092.86,729,Agriculture,156,18,2,0.8392,0.1608,0.090667,0.585
CUST-006174,0.003101,0.138728,1.97,0.530909,0.45,0.8087,1,16001.71,592,Retail,30,1,7,0.5665,0.3113,0.414583,0.025
CUST-006175,0.000153,0.086705,0.79,0.518182,0.4,0.8665,1,1262.79,585,Logistics,21,107,9,0.6475,0.3435,0.22975,0.27
CUST-006176,0.009493,0.416185,10.78,0.936364,0.15,0.8548,0,47958.05,815,Education,78,4,9,0.8332,0.1447,0.06775,0.695
CUST-006177,0.023314,0.739884,5.57,0.814545,0.18,1.0222,0,117056.3,748,Healthcare,134,12,10,0.7492,0.1089,0.059833,0.185
CUST-006178,0.121735,0.236994,1.13,0.78,0.22,1.0032,0,609113.76,729,Finance,47,154,10,0.5728,0.1989,0.010583,0.215
CUST-006179,0.000414,0.843931,0.65,0.778182,0.4,0.7742,1,2572.23,728,Logistics,152,160,8,0.7698,0.1669,0.07825,0.79
CUST-006180,0.001137,0.930636,0.5,0.718182,0.28,0.9367,0,6185.25,695,Energy,167,101,2,0.7614,0.2386,0.109833,0.86
CUST-006181,0.000422,0.456647,0.85,1.0,0.2,0.9461,0,2608.69,850,Pharmaceuticals,85,79,1,0.9237,0.0763,0.038167,0.23
CUST-006182,0.029468,0.595376,5.27,0.643636,0.45,0.8312,0,147827.6,654,Retail,109,52,8,0.6864,0.2102,0.138,0.5
CUST-006183,0.000625,0.83815,3.97,0.74,0.35,0.9018,0,3624.41,707,Manufacturing,151,99,2,0.6367,0.1422,0.055167,0.88
CUST-006184,0.001573,0.190751,13.7,0.370909,0.55,0.9535,0,8365.56,504,Construction,39,90,4,0.5053,0.3334,0.265833,0.47
CUST-006185,0.004188,0.508671,1.55,0.485455,0.3,1.159,0,21439.37,567,Real Estate,94,15,12,0.6372,0.3027,0.152417,0.91
CUST-006186,0.000458,0.716763,6.18,0.416364,0.18,0.9676,1,2789.51,529,Healthcare,130,136,4,0.6363,0.319,0.16525,0.22
CUST-006187,0.054793,0.254335,0.51,0.867273,0.22,0.9111,0,274437.49,777,Finance,50,30,2,0.7714,0.079,0.012167,0.77
CUST-006188,0.000272,0.768786,3.31,0.170909,0.45,1.0337,1,1861.03,394,Retail,139,182,4,0.3665,0.4369,0.308083,0.39
CUST-006189,0.005783,0.115607,2.52,0.561818,0.2,0.7692,0,29412.17,609,Pharmaceuticals,26,127,7,0.7086,0.2914,0.135333,0.05
CUST-006190,0.0005,0.699422,7.29,0.090909,0.18,0.8182,0,2998.85,350,Healthcare,127,126,6,0.3105,0.4716,0.4025,0.105
CUST-006191,0.001484,0.398844,4.84,0.483636,0.2,1.0336,1,7918.13,566,Pharmaceuticals,75,195,10,0.6052,0.3029,0.0855,0.705
CUST-006192,0.004483,0.549133,0.86,0.545455,0.22,0.8103,1,22914.72,600,Finance,101,198,6,0.6416,0.2998,0.2935,0.195
CUST-006193,0.000561,0.601156,16.51,0.887273,0.5,0.9414,0,3305.33,788,Agriculture,110,95,4,0.8691,0.1134,0.096583,0.085
CUST-006194,0.0,0.271676,6.93,0.707273,0.5,0.8713,0,500.0,689,Agriculture,53,8,2,0.7645,0.2355,0.068667,0.675
CUST-006195,0.039718,0.219653,1.75,0.483636,0.3,0.9224,0,199068.71,566,Real Estate,44,191,5,0.454,0.3524,0.027417,0.225
CUST-006196,0.0,0.17341,7.0,0.829091,0.22,1.1022,0,500.0,756,Finance,36,93,11,0.6973,0.1451,0.071333,0.49
CUST-006197,0.001484,0.052023,12.58,0.638182,0.3,0.9609,1,7921.0,651,Real Estate,15,145,3,0.5612,0.2471,0.049833,0.6
CUST-006198,0.004508,0.16763,8.84,0.641818,0.5,1.023,0,23036.63,653,Agriculture,35,16,3,0.7254,0.1975,0.038833,0.755
CUST-006199,0.004049,0.098266,3.25,0.416364,0.45,0.9259,0,20744.21,529,Retail,23,113,4,0.4305,0.3296,0.222,0.865
CUST-006200,0.005531,0.50289,3.44,0.454545,0.52,1.0719,1,28152.08,550,Tourism,93,45,11,0.5257,0.3083,0.166917,0.46
CUST-006201,0.002643,0.716763,0.5,0.485455,0.2,1.1132,0,13716.05,567,Technology,130,196,11,0.5831,0.3045,0.127,0.395
CUST-006202,0.005608,0.416185,0.72,0.643636,0.28,0.92,0,28537.43,654,Energy,78,138,5,0.5708,0.2016,0.102417,0.62
CUST-006203,0.009223,0.080925,16.21,0.649091,0.18,1.1,1,46612.42,657,Healthcare,20,147,11,0.6553,0.2188,0.00375,0.15
CUST-006204,0.066189,0.017341,5.88,0.916364,0.18,0.8702,1,331413.42,804,Healthcare,9,167,2,0.7448,0.0574,0.029917,0.395
CUST-006205,0.001297,0.965318,0.5,0.705455,0.45,0.8166,0,6984.99,688,Retail,173,50,6,0.7115,0.1705,0.087583,0.03
CUST-006206,0.054575,0.046243,3.17,0.143636,0.52,0.8739,0,273346.4,379,Tourism,14,60,6,0.4479,0.4494,0.210833,0.015
CUST-006207,0.002409,0.624277,1.69,0.683636,0.25,0.8178,1,12543.0,676,Telecom,114,68,8,0.7003,0.194,0.227667,0.11
CUST-006208,0.013908,0.786127,1.49,0.370909,0.2,0.9069,1,70032.7,504,Technology,142,127,2,0.5988,0.397,0.445083,0.785
CUST-006209,0.007014,0.884393,3.25,0.46,0.2,0.8246,0,35566.08,553,Technology,159,160,8,0.4756,0.3032,0.33125,0.46
CUST-006210,0.000525,0.757225,1.54,0.487273,0.18,0.8403,0,3125.66,568,Healthcare,137,80,8,0.6,0.2719,0.140833,0.905
CUST-006211,0.000121,0.086705,1.16,0.514545,0.28,0.9483,1,1106.23,583,Energy,21,89,4,0.6348,0.3193,0.213667,0.425
CUST-006212,0.010114,0.820809,11.11,0.385455,0.35,0.793,1,51066.79,512,Manufacturing,148,192,7,0.4635,0.4235,0.494,0.18
CUST-006213,0.00034,0.566474,0.5,0.672727,0.3,0.8215,0,2197.51,670,Real Estate,104,86,7,0.7852,0.1777,0.095167,0.28
CUST-006214,0.000511,0.693642,2.29,0.378182,0.48,1.017,0,3054.58,508,Food & Beverage,126,152,1,0.5079,0.4403,0.10125,0.62
CUST-006215,0.002116,0.294798,2.86,0.7,0.18,0.9127,0,11076.71,685,Healthcare,57,28,1,0.7695,0.2305,0.1325,0.815
CUST-006216,0.037869,0.393064,2.32,1.0,0.35,0.8035,1,189824.92,850,Manufacturing,74,151,8,0.9061,0.0364,0.018167,0.62
CUST-006217,0.064622,0.023121,4.28,0.394545,0.18,1.1088,0,323577.1,517,Healthcare,10,63,11,0.4559,0.3615,0.233917,0.06
CUST-006218,0.000174,0.109827,0.5,0.583636,0.35,0.8847,1,1370.36,621,Manufacturing,25,118,1,0.657,0.2962,0.199667,0.01
CUST-006219,0.0,0.450867,8.65,0.176364,0.18,1.0333,1,500.0,397,Healthcare,84,127,3,0.269,0.465,0.500417,0.33
CUST-006220,0.003052,0.83815,2.77,0.58,0.45,0.8738,1,15759.77,619,Retail,151,184,6,0.5702,0.3081,0.4055,0.42
CUST-006221,0.001021,0.635838,3.23,0.752727,0.48,0.8209,0,5602.36,714,Food & Beverage,116,73,8,0.6623,0.1526,0.239583,0.16
CUST-006222,0.11712,0.00578,2.49,0.767273,0.4,0.934,0,586040.43,722,Logistics,7,66,5,0.8533,0.1279,0.05175,0.035
CUST-006223,0.018714,0.531792,2.35,0.649091,0.4,0.9652,1,94062.26,657,Logistics,98,166,5,0.7155,0.2845,0.147083,0.63
CUST-006224,0.000731,0.069364,0.83,0.796364,0.15,0.9587,0,4155.64,738,Education,18,28,4,0.8703,0.1099,0.186,0.965
CUST-006225,0.000193,0.017341,2.81,1.0,0.3,0.912,0,1467.29,850,Real Estate,9,154,4,0.8851,0.0315,0.01575,0.955
CUST-006226,0.010985,0.976879,2.19,0.947273,0.25,0.8288,1,55418.07,821,Telecom,175,188,7,0.8433,0.0859,0.04425,0.17
CUST-006227,0.001133,0.624277,2.53,0.54,0.45,0.8778,0,6163.07,597,Retail,114,60,6,0.6257,0.3743,0.060167,1.0
CUST-006228,0.000706,0.421965,0.5,0.370909,0.48,0.8262,0,4028.6,504,Food & Beverage,79,183,8,0.6021,0.3454,0.39025,0.05
CUST-006229,0.0079,0.543353,0.56,0.561818,0.52,1.1785,0,39996.08,609,Tourism,100,128,11,0.6941,0.298,0.080583,0.58
CUST-006230,0.000429,0.601156,5.76,0.463636,0.35,0.8469,0,2644.78,555,Manufacturing,110,25,6,0.6166,0.2918,0.38525,0.99
CUST-006231,0.00695,0.040462,2.17,0.718182,0.3,1.0462,0,35244.78,695,Real Estate,13,149,11,0.7414,0.1861,0.058667,0.14
CUST-006232,0.009989,0.381503,5.43,0.42,0.48,1.0578,0,50438.51,531,Food & Beverage,72,25,10,0.4983,0.3006,0.293167,0.71
CUST-006233,0.000196,0.630058,0.75,0.621818,0.2,0.8044,1,1479.47,642,Technology,115,58,7,0.6845,0.2811,0.092667,0.305
CUST-006234,0.00981,0.046243,4.79,0.787273,0.3,1.1168,0,49543.2,733,Real Estate,14,38,10,0.7161,0.1318,0.010333,0.91
CUST-006235,0.00408,0.67052,1.36,0.616364,0.45,1.0607,0,20899.43,639,Retail,122,46,10,0.6491,0.2001,0.202167,0.29
CUST-006236,0.0,0.057803,4.88,0.463636,0.15,0.9128,1,500.0,555,Education,16,113,5,0.6342,0.3116,0.16275,0.28
CUST-006237,0.006708,0.566474,0.5,0.849091,0.45,0.8123,0,34037.26,767,Retail,104,100,6,0.8504,0.1156,0.004667,0.77
CUST-006238,0.001004,0.236994,1.62,0.294545,0.35,1.0042,0,5517.03,462,Manufacturing,47,132,1,0.3986,0.4398,0.2995,0.615
CUST-006239,0.002043,0.809249,0.51,0.576364,0.4,0.9316,1,10714.75,617,Logistics,146,147,3,0.6905,0.3095,0.016333,0.15
CUST-006240,0.015344,0.942197,3.97,0.627273,0.22,1.1641,1,77209.9,645,Finance,169,190,12,0.565,0.2983,0.1645,0.205
CUST-006241,0.001859,0.687861,1.99,0.638182,0.55,0.7597,0,9794.41,651,Construction,125,24,8,0.6969,0.2105,0.137333,0.055
CUST-006242,0.111807,0.809249,0.5,0.669091,0.22,0.9912,0,559477.76,668,Finance,146,55,3,0.607,0.199,0.080167,0.365
CUST-006243,0.0,0.063584,2.99,0.747273,0.52,0.9393,0,500.0,711,Tourism,17,153,1,0.7396,0.1406,0.146917,0.13
CUST-006244,0.005726,0.208092,0.5,0.629091,0.28,0.9794,1,29126.44,646,Energy,42,72,3,0.6931,0.1892,0.158333,0.825
CUST-006245,0.000753,0.421965,6.83,0.569091,0.55,1.1389,0,4263.86,613,Construction,79,127,12,0.5485,0.2444,0.018417,0.72
CUST-006246,0.001038,0.416185,11.14,0.561818,0.45,0.9542,0,5690.13,609,Retail,78,65,4,0.6937,0.3003,0.139583,0.435
CUST-006247,0.000448,0.294798,6.64,0.523636,0.48,0.8062,0,2738.97,588,Food & Beverage,57,68,8,0.6393,0.2737,0.197833,0.23
CUST-006248,0.015041,0.745665,12.11,0.778182,0.35,0.8965,0,75698.44,728,Manufacturing,135,140,9,0.8135,0.146,0.051833,0.34
CUST-006249,0.000213,0.317919,9.1,0.518182,0.18,0.9292,0,1562.6,585,Healthcare,61,153,4,0.596,0.2656,0.122833,0.61
CUST-006250,0.104941,0.34104,9.01,0.789091,0.52,1.1427,0,525152.98,734,Tourism,65,149,12,0.8155,0.1845,0.09975,0.075
CUST-006251,0.020227,0.127168,1.13,0.638182,0.28,0.8292,0,101626.06,651,Energy,28,147,7,0.6881,0.2243,0.151917,0.135
CUST-006252,0.001,0.589595,1.05,0.54,0.4,0.9362,0,5501.81,597,Logistics,108,70,1,0.6465,0.3004,0.3555,0.205
CUST-006253,0.001697,0.225434,6.63,0.747273,0.52,0.9468,0,8985.11,711,Tourism,45,180,9,0.8045,0.1955,0.077417,0.075
CUST-006254,0.02396,0.364162,2.7,0.503636,0.3,1.1291,0,120286.56,577,Real Estate,69,54,11,0.595,0.2923,0.191333,0.46
CUST-006255,0.006296,0.485549,11.41,0.750909,0.28,1.1746,0,31975.71,713,Energy,90,163,12,0.7925,0.1542,0.06525,0.58
CUST-006256,0.058795,0.867052,9.1,0.674545,0.15,0.9502,1,294443.21,671,Education,156,3,4,0.6629,0.2522,0.110583,0.27
CUST-006257,0.002798,0.901734,8.95,0.527273,0.35,0.8715,0,14490.15,590,Manufacturing,162,33,9,0.6571,0.3048,0.157583,0.025
CUST-006258,0.030837,0.508671,1.58,0.730909,0.45,1.003,0,154670.76,702,Retail,94,7,3,0.7913,0.1774,0.1615,0.84
CUST-006259,0.0174,0.17341,0.57,0.734545,0.2,1.1528,0,87489.69,704,Technology,36,105,11,0.8076,0.1437,0.0175,0.405
CUST-006260,0.017335,0.109827,4.53,0.845455,0.2,0.8952,1,87167.38,765,Technology,25,155,5,0.7377,0.1067,0.1395,0.625
CUST-006261,0.003192,0.745665,2.32,0.810909,0.35,0.9588,1,16460.03,746,Manufacturing,135,1,1,0.848,0.1271,0.038083,0.17
CUST-006262,0.011553,0.878613,10.87,0.725455,0.55,1.0728,1,58260.07,699,Construction,158,168,11,0.6553,0.2161,0.065083,0.605
CUST-006263,0.00167,0.069364,7.69,0.430909,0.2,0.9879,0,8848.88,537,Technology,18,146,3,0.6536,0.2995,0.192667,0.34
